model,model_label,family,layer_index,component,param_kind,tensor_count,total_numel,mean_std,std_std,median_std,min_std,max_std,mean_rms,std_rms,median_rms,min_rms,max_rms,mean_fro_norm,std_fro_norm,median_fro_norm,min_fro_norm,max_fro_norm,mean_abs_mean,std_abs_mean,median_abs_mean,min_abs_mean,max_abs_mean
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,34,attention,weight,1,26214400,0.0227189231663942,0.0,0.0227189231663942,0.0227189231663942,0.0227189231663942,0.022718921303749,0.0,0.022718921303749,0.022718921303749,0.022718921303749,116.32087707519489,0.0,116.32087707519489,116.32087707519489,116.32087707519489,0.0177346598356962,0.0,0.0177346598356962,0.0177346598356962,0.0177346598356962
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,35,attention,weight,1,26214400,0.02232576161623,0.0,0.02232576161623,0.02232576161623,0.02232576161623,0.0223257634788751,0.0,0.0223257634788751,0.0223257634788751,0.0223257634788751,114.30790901184052,0.0,114.30790901184052,114.30790901184052,114.30790901184052,0.0174275320023298,0.0,0.0174275320023298,0.0174275320023298,0.0174275320023298
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,36,attention,weight,1,26214400,0.0223858691751956,0.0,0.0223858691751956,0.0223858691751956,0.0223858691751956,0.0223858691751956,0.0,0.0223858691751956,0.0223858691751956,0.0223858691751956,114.61565017700147,0.0,114.61565017700147,114.61565017700147,114.61565017700147,0.0174851100891828,0.0,0.0174851100891828,0.0174851100891828,0.0174851100891828
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,37,attention,weight,1,26214400,0.0223721973598003,0.0,0.0223721973598003,0.0223721973598003,0.0223721973598003,0.0223721973598003,0.0,0.0223721973598003,0.0223721973598003,0.0223721973598003,114.54565048217754,0.0,114.54565048217754,114.54565048217754,114.54565048217754,0.0174503065645694,0.0,0.0174503065645694,0.0174503065645694,0.0174503065645694
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,38,attention,weight,1,26214400,0.0232420079410076,0.0,0.0232420079410076,0.0232420079410076,0.0232420079410076,0.0232420079410076,0.0,0.0232420079410076,0.0232420079410076,0.0232420079410076,118.99908065795891,0.0,118.99908065795891,118.99908065795891,118.99908065795891,0.0181025080382823,0.0,0.0181025080382823,0.0181025080382823,0.0181025080382823
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,39,attention,weight,1,26214400,0.0238581039011478,0.0,0.0238581039011478,0.0238581039011478,0.0238581039011478,0.0238581039011478,0.0,0.0238581039011478,0.0238581039011478,0.0238581039011478,122.15349197387674,0.0,122.15349197387674,122.15349197387674,122.15349197387674,0.0185632519423961,0.0,0.0185632519423961,0.0185632519423961,0.0185632519423961
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,40,attention,weight,1,26214400,0.0229525938630104,0.0,0.0229525938630104,0.0229525938630104,0.0229525938630104,0.0229525938630104,0.0,0.0229525938630104,0.0229525938630104,0.0229525938630104,117.51728057861325,0.0,117.51728057861325,117.51728057861325,117.51728057861325,0.0178062580525875,0.0,0.0178062580525875,0.0178062580525875,0.0178062580525875
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,41,attention,weight,1,26214400,0.022916181012988,0.0,0.022916181012988,0.022916181012988,0.022916181012988,0.022916181012988,0.0,0.022916181012988,0.022916181012988,0.022916181012988,117.33084678649857,0.0,117.33084678649857,117.33084678649857,117.33084678649857,0.01783949136734,0.0,0.01783949136734,0.01783949136734,0.01783949136734
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,42,attention,weight,1,26214400,0.0222323909401893,0.0,0.0222323909401893,0.0222323909401893,0.0222323909401893,0.0222323909401893,0.0,0.0222323909401893,0.0222323909401893,0.0222323909401893,113.82984161376922,0.0,113.82984161376922,113.82984161376922,113.82984161376922,0.0173387303948402,0.0,0.0173387303948402,0.0173387303948402,0.0173387303948402
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,43,attention,weight,1,26214400,0.0227695573121309,0.0,0.0227695573121309,0.0227695573121309,0.0227695573121309,0.0227695573121309,0.0,0.0227695573121309,0.0227695573121309,0.0227695573121309,116.58013343811021,0.0,116.58013343811021,116.58013343811021,116.58013343811021,0.0178062189370393,0.0,0.0178062189370393,0.0178062189370393,0.0178062189370393
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,44,attention,weight,1,26214400,0.0244027785956859,0.0,0.0244027785956859,0.0244027785956859,0.0244027785956859,0.0244027785956859,0.0,0.0244027785956859,0.0244027785956859,0.0244027785956859,124.94222640991181,0.0,124.94222640991181,124.94222640991181,124.94222640991181,0.0189110748469829,0.0,0.0189110748469829,0.0189110748469829,0.0189110748469829
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,45,attention,weight,1,26214400,0.0244471468031406,0.0,0.0244471468031406,0.0244471468031406,0.0244471468031406,0.0244471468031406,0.0,0.0244471468031406,0.0244471468031406,0.0244471468031406,125.16939163207986,0.0,125.16939163207986,125.16939163207986,125.16939163207986,0.0190973039716482,0.0,0.0190973039716482,0.0190973039716482,0.0190973039716482
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,46,attention,weight,1,26214400,0.0247166212648153,0.0,0.0247166212648153,0.0247166212648153,0.0247166212648153,0.0247166212648153,0.0,0.0247166212648153,0.0247166212648153,0.0247166212648153,126.54910087585434,0.0,126.54910087585434,126.54910087585434,126.54910087585434,0.0192589834332466,0.0,0.0192589834332466,0.0192589834332466,0.0192589834332466
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,47,attention,weight,1,26214400,0.0244828071445226,0.0,0.0244828071445226,0.0244828071445226,0.0244828071445226,0.0244828071445226,0.0,0.0244828071445226,0.0244828071445226,0.0244828071445226,125.35197257995571,0.0,125.35197257995571,125.35197257995571,125.35197257995571,0.0192705690860748,0.0,0.0192705690860748,0.0192705690860748,0.0192705690860748
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,48,attention,weight,1,26214400,0.0250893402844667,0.0,0.0250893402844667,0.0250893402844667,0.0250893402844667,0.0250893384218215,0.0,0.0250893384218215,0.0250893384218215,0.0250893384218215,128.45741271972608,0.0,128.45741271972608,128.45741271972608,128.45741271972608,0.0198028497397899,0.0,0.0198028497397899,0.0198028497397899,0.0198028497397899
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,49,attention,weight,1,26214400,0.0248139351606369,0.0,0.0248139351606369,0.0248139351606369,0.0248139351606369,0.0248139332979917,0.0,0.0248139332979917,0.0248139332979917,0.0248139332979917,127.0473384857175,0.0,127.0473384857175,127.0473384857175,127.0473384857175,0.0195692516863346,0.0,0.0195692516863346,0.0195692516863346,0.0195692516863346
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,50,attention,weight,1,26214400,0.0248262975364923,0.0,0.0248262975364923,0.0248262975364923,0.0248262975364923,0.0248262975364923,0.0,0.0248262975364923,0.0248262975364923,0.0248262975364923,127.11064338684056,0.0,127.11064338684056,127.11064338684056,127.11064338684056,0.0195785202085971,0.0,0.0195785202085971,0.0195785202085971,0.0195785202085971
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,51,attention,weight,1,26214400,0.0246332585811615,0.0,0.0246332585811615,0.0246332585811615,0.0246332585811615,0.0246332585811615,0.0,0.0246332585811615,0.0246332585811615,0.0246332585811615,126.12228393554688,0.0,126.12228393554688,126.12228393554688,126.12228393554688,0.0193222034722566,0.0,0.0193222034722566,0.0193222034722566,0.0193222034722566
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,52,attention,weight,1,26214400,0.0258381254971027,0.0,0.0258381254971027,0.0258381254971027,0.0258381254971027,0.0258381254971027,0.0,0.0258381254971027,0.0258381254971027,0.0258381254971027,132.29120254516582,0.0,132.29120254516582,132.29120254516582,132.29120254516582,0.0203043594956398,0.0,0.0203043594956398,0.0203043594956398,0.0203043594956398
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,53,attention,weight,1,26214400,0.0251651611179113,0.0,0.0251651611179113,0.0251651611179113,0.0251651611179113,0.0251651611179113,0.0,0.0251651611179113,0.0251651611179113,0.0251651611179113,128.84562492370586,0.0,128.84562492370586,128.84562492370586,128.84562492370586,0.0197954811155796,0.0,0.0197954811155796,0.0197954811155796,0.0197954811155796
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,54,attention,weight,1,26214400,0.0248493887484073,0.0,0.0248493887484073,0.0248493887484073,0.0248493887484073,0.0248493887484073,0.0,0.0248493887484073,0.0248493887484073,0.0248493887484073,127.22887039184539,0.0,127.22887039184539,127.22887039184539,127.22887039184539,0.0196477808058261,0.0,0.0196477808058261,0.0196477808058261,0.0196477808058261
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,55,attention,weight,1,26214400,0.0251702088862657,0.0,0.0251702088862657,0.0251702088862657,0.0251702088862657,0.0251702088862657,0.0,0.0251702088862657,0.0251702088862657,0.0251702088862657,128.87146949768038,0.0,128.87146949768038,128.87146949768038,128.87146949768038,0.0198512375354766,0.0,0.0198512375354766,0.0198512375354766,0.0198512375354766
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,56,attention,weight,1,26214400,0.0253311637789011,0.0,0.0253311637789011,0.0253311637789011,0.0253311637789011,0.0253311656415462,0.0,0.0253311656415462,0.0253311656415462,0.0253311656415462,129.69556808471654,0.0,129.69556808471654,129.69556808471654,129.69556808471654,0.0200506020337343,0.0,0.0200506020337343,0.0200506020337343,0.0200506020337343
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,57,attention,weight,1,26214400,0.0255493652075529,0.0,0.0255493652075529,0.0255493652075529,0.0255493652075529,0.0255493652075529,0.0,0.0255493652075529,0.0255493652075529,0.0255493652075529,130.81274986267084,0.0,130.81274986267084,130.81274986267084,130.81274986267084,0.0202522724866867,0.0,0.0202522724866867,0.0202522724866867,0.0202522724866867
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,58,attention,weight,1,26214400,0.0251820459961891,0.0,0.0251820459961891,0.0251820459961891,0.0251820459961891,0.0251820459961891,0.0,0.0251820459961891,0.0251820459961891,0.0251820459961891,128.9320755004882,0.0,128.9320755004882,128.9320755004882,128.9320755004882,0.0199028383940458,0.0,0.0199028383940458,0.0199028383940458,0.0199028383940458
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,59,attention,weight,1,26214400,0.0268367044627666,0.0,0.0268367044627666,0.0268367044627666,0.0268367044627666,0.0268367044627666,0.0,0.0268367044627666,0.0268367044627666,0.0268367044627666,137.40392684936498,0.0,137.40392684936498,137.40392684936498,137.40392684936498,0.0212435461580753,0.0,0.0212435461580753,0.0212435461580753,0.0212435461580753
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,60,attention,weight,1,26214400,0.0275491178035736,0.0,0.0275491178035736,0.0275491178035736,0.0275491178035736,0.0275491159409284,0.0,0.0275491159409284,0.0275491159409284,0.0275491159409284,141.0514736175534,0.0,141.0514736175534,141.0514736175534,141.0514736175534,0.0217308327555656,0.0,0.0217308327555656,0.0217308327555656,0.0217308327555656
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,61,attention,weight,1,26214400,0.0273119192570447,0.0,0.0273119192570447,0.0273119192570447,0.0273119192570447,0.0273119192570447,0.0,0.0273119192570447,0.0273119192570447,0.0273119192570447,139.83702659606885,0.0,139.83702659606885,139.83702659606885,139.83702659606885,0.0215506833046674,0.0,0.0215506833046674,0.0215506833046674,0.0215506833046674
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,62,attention,weight,1,26214400,0.027546476572752,0.0,0.027546476572752,0.027546476572752,0.027546476572752,0.027546476572752,0.0,0.027546476572752,0.027546476572752,0.027546476572752,141.03796005249023,0.0,141.03796005249023,141.03796005249023,141.03796005249023,0.0215324107557535,0.0,0.0215324107557535,0.0215324107557535,0.0215324107557535
Qwen/Qwen2.5-32B-Instruct,32B,o_proj.weight,63,attention,weight,1,26214400,0.0245639495551586,0.0,0.0245639495551586,0.0245639495551586,0.0245639495551586,0.0245639495551586,0.0,0.0245639495551586,0.0245639495551586,0.0245639495551586,125.76742172241204,0.0,125.76742172241204,125.76742172241204,125.76742172241204,0.0185909178107976,0.0,0.0185909178107976,0.0185909178107976,0.0185909178107976
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,0,norm,weight,1,5120,0.0306842159479856,0.0,0.0306842159479856,0.0306842159479856,0.0306842159479856,0.1373499780893325,0.0,0.1373499780893325,0.1373499780893325,0.1373499780893325,9.827964406907332,0.0,9.827964406907332,9.827964406907332,9.827964406907332,0.1340450048446655,0.0,0.1340450048446655,0.1340450048446655,0.1340450048446655
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,1,norm,weight,1,5120,0.3296133875846863,0.0,0.3296133875846863,0.3296133875846863,0.3296133875846863,0.3851430714130401,0.0,0.3851430714130401,0.3851430714130401,0.3851430714130401,27.55859483976364,0.0,27.55859483976364,27.55859483976364,27.55859483976364,0.2080769389867782,0.0,0.2080769389867782,0.2080769389867782,0.2080769389867782
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,2,norm,weight,1,5120,0.292864441871643,0.0,0.292864441871643,0.292864441871643,0.292864441871643,0.4486254155635834,0.0,0.4486254155635834,0.4486254155635834,0.4486254155635834,32.101021620296464,0.0,32.101021620296464,32.101021620296464,32.101021620296464,0.3404077887535095,0.0,0.3404077887535095,0.3404077887535095,0.3404077887535095
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,3,norm,weight,1,5120,0.1779106706380844,0.0,0.1779106706380844,0.1779106706380844,0.1779106706380844,0.3826315701007843,0.0,0.3826315701007843,0.3826315701007843,0.3826315701007843,27.378886434650553,0.0,27.378886434650553,27.378886434650553,27.378886434650553,0.3387971818447113,0.0,0.3387971818447113,0.3387971818447113,0.3387971818447113
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,4,norm,weight,1,5120,0.1429069638252258,0.0,0.1429069638252258,0.1429069638252258,0.1429069638252258,0.434120237827301,0.0,0.434120237827301,0.434120237827301,0.434120237827301,31.063115590087065,0.0,31.063115590087065,31.063115590087065,31.063115590087065,0.4099292755126953,0.0,0.4099292755126953,0.4099292755126953,0.4099292755126953
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,5,norm,weight,1,5120,0.1465137898921966,0.0,0.1465137898921966,0.1465137898921966,0.1465137898921966,0.4960422217845917,0.0,0.4960422217845917,0.4960422217845917,0.4960422217845917,35.49389208385197,0.0,35.49389208385197,35.49389208385197,35.49389208385197,0.4739153981208801,0.0,0.4739153981208801,0.4739153981208801,0.4739153981208801
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,6,norm,weight,1,5120,0.1665664911270141,0.0,0.1665664911270141,0.1665664911270141,0.1665664911270141,0.5917196869850159,0.0,0.5917196869850159,0.5917196869850159,0.5917196869850159,42.34001419914858,0.0,42.34001419914858,42.34001419914858,42.34001419914858,0.5677968859672546,0.0,0.5677968859672546,0.5677968859672546,0.5677968859672546
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,7,norm,weight,1,5120,0.1543094515800476,0.0,0.1543094515800476,0.1543094515800476,0.1543094515800476,0.5991305112838745,0.0,0.5991305112838745,0.5991305112838745,0.5991305112838745,42.870289619998346,0.0,42.870289619998346,42.870289619998346,42.870289619998346,0.5789221525192261,0.0,0.5789221525192261,0.5789221525192261,0.5789221525192261
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,8,norm,weight,1,5120,0.1066740229725837,0.0,0.1066740229725837,0.1066740229725837,0.1066740229725837,0.4653931558132171,0.0,0.4653931558132171,0.4653931558132171,0.4653931558132171,33.300823445168156,0.0,33.300823445168156,33.300823445168156,33.300823445168156,0.4530052244663238,0.0,0.4530052244663238,0.4530052244663238,0.4530052244663238
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,9,norm,weight,1,5120,0.0598834753036499,0.0,0.0598834753036499,0.0598834753036499,0.0598834753036499,0.3519401550292969,0.0,0.3519401550292969,0.3519401550292969,0.3519401550292969,25.182787541034315,0.0,25.182787541034315,25.182787541034315,25.182787541034315,0.3468092381954193,0.0,0.3468092381954193,0.3468092381954193,0.3468092381954193
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,10,norm,weight,1,5120,0.0641852915287017,0.0,0.0641852915287017,0.0641852915287017,0.0641852915287017,0.3767304718494415,0.0,0.3767304718494415,0.3767304718494415,0.3767304718494415,26.956638216029507,0.0,26.956638216029507,26.956638216029507,26.956638216029507,0.3712236583232879,0.0,0.3712236583232879,0.3712236583232879,0.3712236583232879
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,11,norm,weight,1,5120,0.0835870578885078,0.0,0.0835870578885078,0.0835870578885078,0.0835870578885078,0.4194300174713135,0.0,0.4194300174713135,0.4194300174713135,0.4194300174713135,30.011968987833004,0.0,30.011968987833004,30.011968987833004,30.011968987833004,0.4110183715820312,0.0,0.4110183715820312,0.4110183715820312,0.4110183715820312
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,12,norm,weight,1,5120,0.0942508801817894,0.0,0.0942508801817894,0.0942508801817894,0.0942508801817894,0.435930460691452,0.0,0.435930460691452,0.435930460691452,0.435930460691452,31.192644594204378,0.0,31.192644594204378,31.192644594204378,31.192644594204378,0.425621896982193,0.0,0.425621896982193,0.425621896982193,0.425621896982193
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,13,norm,weight,1,5120,0.1048854812979698,0.0,0.1048854812979698,0.1048854812979698,0.1048854812979698,0.4551019072532654,0.0,0.4551019072532654,0.4551019072532654,0.4551019072532654,32.564441641859396,0.0,32.564441641859396,32.564441641859396,32.564441641859396,0.442853182554245,0.0,0.442853182554245,0.442853182554245,0.442853182554245
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,14,norm,weight,1,5120,0.114144429564476,0.0,0.114144429564476,0.114144429564476,0.114144429564476,0.4649052917957306,0.0,0.4649052917957306,0.4649052917957306,0.4649052917957306,33.265914737748126,0.0,33.265914737748126,33.265914737748126,33.265914737748126,0.4506778717041015,0.0,0.4506778717041015,0.4506778717041015,0.4506778717041015
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,15,norm,weight,1,5120,0.1348057389259338,0.0,0.1348057389259338,0.1348057389259338,0.1348057389259338,0.4873732328414917,0.0,0.4873732328414917,0.4873732328414917,0.4873732328414917,34.87358972951707,0.0,34.87358972951707,34.87358972951707,34.87358972951707,0.468362808227539,0.0,0.468362808227539,0.468362808227539,0.468362808227539
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,16,norm,weight,1,5120,0.1351147890090942,0.0,0.1351147890090942,0.1351147890090942,0.1351147890090942,0.4712350368499756,0.0,0.4712350368499756,0.4712350368499756,0.4712350368499756,33.71883442483724,0.0,33.71883442483724,33.71883442483724,33.71883442483724,0.4514532089233398,0.0,0.4514532089233398,0.4514532089233398,0.4514532089233398
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,17,norm,weight,1,5120,0.1418297737836837,0.0,0.1418297737836837,0.1418297737836837,0.1418297737836837,0.4693517088890075,0.0,0.4693517088890075,0.4693517088890075,0.4693517088890075,33.58407444580842,0.0,33.58407444580842,33.58407444580842,33.58407444580842,0.4474140107631683,0.0,0.4474140107631683,0.4474140107631683,0.4474140107631683
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,18,norm,weight,1,5120,0.1411912888288498,0.0,0.1411912888288498,0.1411912888288498,0.1411912888288498,0.4600750207901001,0.0,0.4600750207901001,0.4600750207901001,0.4600750207901001,32.920288679561374,0.0,32.920288679561374,32.920288679561374,32.920288679561374,0.4378789067268371,0.0,0.4378789067268371,0.4378789067268371,0.4378789067268371
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,19,norm,weight,1,5120,0.1434305608272552,0.0,0.1434305608272552,0.1434305608272552,0.1434305608272552,0.4615162014961242,0.0,0.4615162014961242,0.4615162014961242,0.4615162014961242,33.02341117641036,0.0,33.02341117641036,33.02341117641036,33.02341117641036,0.4386672973632812,0.0,0.4386672973632812,0.4386672973632812,0.4386672973632812
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,20,norm,weight,1,5120,0.1451309770345688,0.0,0.1451309770345688,0.1451309770345688,0.1451309770345688,0.4521792829036712,0.0,0.4521792829036712,0.4521792829036712,0.4521792829036712,32.35531566687096,0.0,32.35531566687096,32.35531566687096,32.35531566687096,0.4282607138156891,0.0,0.4282607138156891,0.4282607138156891,0.4282607138156891
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,21,norm,weight,1,5120,0.1522691994905471,0.0,0.1522691994905471,0.1522691994905471,0.1522691994905471,0.4545201957225799,0.0,0.4545201957225799,0.4545201957225799,0.4545201957225799,32.52281775303033,0.0,32.52281775303033,32.52281775303033,32.52281775303033,0.428260862827301,0.0,0.428260862827301,0.428260862827301,0.428260862827301
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,22,norm,weight,1,5120,0.1543224602937698,0.0,0.1543224602937698,0.1543224602937698,0.1543224602937698,0.4615135192871094,0.0,0.4615135192871094,0.4615135192871094,0.4615135192871094,33.023219253156384,0.0,33.023219253156384,33.023219253156384,33.023219253156384,0.434952974319458,0.0,0.434952974319458,0.434952974319458,0.434952974319458
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,23,norm,weight,1,5120,0.1543131619691848,0.0,0.1543131619691848,0.1543131619691848,0.1543131619691848,0.4676855504512787,0.0,0.4676855504512787,0.4676855504512787,0.4676855504512787,33.464853852910935,0.0,33.464853852910935,33.464853852910935,33.464853852910935,0.4414996206760406,0.0,0.4414996206760406,0.4414996206760406,0.4414996206760406
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,24,norm,weight,1,5120,0.1606657207012176,0.0,0.1606657207012176,0.1606657207012176,0.1606657207012176,0.4768210351467132,0.0,0.4768210351467132,0.4768210351467132,0.4768210351467132,34.11853592607575,0.0,34.11853592607575,34.11853592607575,34.11853592607575,0.4489431977272033,0.0,0.4489431977272033,0.4489431977272033,0.4489431977272033
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,25,norm,weight,1,5120,0.1574662327766418,0.0,0.1574662327766418,0.1574662327766418,0.1574662327766418,0.470414400100708,0.0,0.470414400100708,0.470414400100708,0.470414400100708,33.66011443903895,0.0,33.66011443903895,33.66011443903895,33.66011443903895,0.4432819783687591,0.0,0.4432819783687591,0.4432819783687591,0.4432819783687591
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,26,norm,weight,1,5120,0.1540704220533371,0.0,0.1540704220533371,0.1540704220533371,0.1540704220533371,0.4667516350746155,0.0,0.4667516350746155,0.4667516350746155,0.4667516350746155,33.398028308352494,0.0,33.398028308352494,33.398028308352494,33.398028308352494,0.4405950605869293,0.0,0.4405950605869293,0.4405950605869293,0.4405950605869293
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,27,norm,weight,1,5120,0.1489364802837371,0.0,0.1489364802837371,0.1489364802837371,0.1489364802837371,0.46305713057518,0.0,0.46305713057518,0.46305713057518,0.46305713057518,33.13367108582716,0.0,33.13367108582716,33.13367108582716,33.13367108582716,0.4384565949440002,0.0,0.4384565949440002,0.4384565949440002,0.4384565949440002
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,28,norm,weight,1,5120,0.1381732374429702,0.0,0.1381732374429702,0.1381732374429702,0.1381732374429702,0.4640178084373474,0.0,0.4640178084373474,0.4640178084373474,0.4640178084373474,33.2024115979643,0.0,33.2024115979643,33.2024115979643,33.2024115979643,0.4429722726345062,0.0,0.4429722726345062,0.4429722726345062,0.4429722726345062
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,29,norm,weight,1,5120,0.1364423185586929,0.0,0.1364423185586929,0.1364423185586929,0.1364423185586929,0.4756242036819458,0.0,0.4756242036819458,0.4756242036819458,0.4756242036819458,34.03289763766517,0.0,34.03289763766517,34.03289763766517,34.03289763766517,0.4556374549865722,0.0,0.4556374549865722,0.4556374549865722,0.4556374549865722
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,30,norm,weight,1,5120,0.1327678263187408,0.0,0.1327678263187408,0.1327678263187408,0.1327678263187408,0.4860350787639618,0.0,0.4860350787639618,0.4860350787639618,0.4860350787639618,34.77783921810186,0.0,34.77783921810186,34.77783921810186,34.77783921810186,0.4675535261631012,0.0,0.4675535261631012,0.4675535261631012,0.4675535261631012
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,31,norm,weight,1,5120,0.1340415030717849,0.0,0.1340415030717849,0.1340415030717849,0.1340415030717849,0.503624677658081,0.0,0.503624677658081,0.503624677658081,0.503624677658081,36.03644846047644,0.0,36.03644846047644,36.03644846047644,36.03644846047644,0.485462874174118,0.0,0.485462874174118,0.485462874174118,0.485462874174118
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,32,norm,weight,1,5120,0.1515610814094543,0.0,0.1515610814094543,0.1515610814094543,0.1515610814094543,0.5479780435562134,0.0,0.5479780435562134,0.5479780435562134,0.5479780435562134,39.21011697820908,0.0,39.21011697820908,39.21011697820908,39.21011697820908,0.5266059041023254,0.0,0.5266059041023254,0.5266059041023254,0.5266059041023254
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,33,norm,weight,1,5120,0.1632773876190185,0.0,0.1632773876190185,0.1632773876190185,0.1632773876190185,0.5543765425682068,0.0,0.5543765425682068,0.5543765425682068,0.5543765425682068,39.66795629804212,0.0,39.66795629804212,39.66795629804212,39.66795629804212,0.529791533946991,0.0,0.529791533946991,0.529791533946991,0.529791533946991
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,34,norm,weight,1,5120,0.1712099909782409,0.0,0.1712099909782409,0.1712099909782409,0.1712099909782409,0.5574498176574707,0.0,0.5574498176574707,0.5574498176574707,0.5574498176574707,39.88786196246295,0.0,39.88786196246295,39.88786196246295,39.88786196246295,0.5305121541023254,0.0,0.5305121541023254,0.5305121541023254,0.5305121541023254
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,35,norm,weight,1,5120,0.186368778347969,0.0,0.186368778347969,0.186368778347969,0.186368778347969,0.5758970975875854,0.0,0.5758970975875854,0.5758970975875854,0.5758970975875854,41.20784186402148,0.0,41.20784186402148,41.20784186402148,41.20784186402148,0.5449137091636658,0.0,0.5449137091636658,0.5449137091636658,0.5449137091636658
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,36,norm,weight,1,5120,0.1999726444482803,0.0,0.1999726444482803,0.1999726444482803,0.1999726444482803,0.5778353214263916,0.0,0.5778353214263916,0.5778353214263916,0.5778353214263916,41.34652987231528,0.0,41.34652987231528,41.34652987231528,41.34652987231528,0.5421369671821594,0.0,0.5421369671821594,0.5421369671821594,0.5421369671821594
Qwen/Qwen2.5-32B-Instruct,32B,post_attention_layernorm.weight,37,norm,weight,1,5120,0.215020552277565,0.0,0.215020552277565,0.215020552277565,0.215020552277565,0.594883918762207,0.0,0.594883918762207,0.594883918762207,0.594883918762207,42.56642819436024,0.0,42.56642819436024,42.56642819436024,42.56642819436024,0.5546729564666748,0.0,0.5546729564666748,0.5546729564666748,0.5546729564666748
