model,model_label,family,component,param_kind,tensor_count,total_numel,mean_std,std_std,median_std,min_std,max_std,mean_rms,std_rms,median_rms,min_rms,max_rms,mean_fro_norm,std_fro_norm,median_fro_norm,min_fro_norm,max_fro_norm,mean_abs_mean,std_abs_mean,median_abs_mean,min_abs_mean,max_abs_mean
Qwen/Qwen2.5-7B-Instruct,7B,k_proj.bias,attention,bias,28,14336,3.7734035764421736,8.6228587896181,0.973240077495575,0.5019547343254089,40.64160919189453,3.774352580308914,8.629492560805804,0.9724708199501038,0.5030326843261719,40.679298400878906,85.40384973201206,195.2631266542288,22.004502761368336,11.382330311856258,920.4674481015218,1.1406652214271682,1.9458164548811572,0.4392714947462082,0.2675142288208008,8.471227645874023
Qwen/Qwen2.5-7B-Instruct,7B,k_proj.weight,attention,weight,28,51380224,0.01834950792337097,0.0035140379035923978,0.0182871483266353,0.0125068742781877,0.0274596121162176,0.01834950765727881,0.003514040238236887,0.0182871483266353,0.01250687148422,0.0274596363306045,24.8566957781172,4.7602056025338735,24.772222290343926,16.942116672866,37.19750083740351,0.013572842614459096,0.0026747742602662964,0.01332208560779685,0.0090747270733118,0.021046532317996
Qwen/Qwen2.5-7B-Instruct,7B,lm_head.weight,lm_head,weight,1,544997376,0.0118491696193814,0.0,0.0118491696193814,0.0118491696193814,0.0118491696193814,0.0118492469191551,0.0,0.0118492469191551,0.0118492469191551,0.0118492469191551,276.62278868261166,0.0,276.62278868261166,276.62278868261166,276.62278868261166,0.0090759992599487,0.0,0.0090759992599487,0.0090759992599487,0.0090759992599487
Qwen/Qwen2.5-7B-Instruct,7B,norm.weight,norm,weight,1,3584,0.6775450706481934,0.0,0.6775450706481934,0.6775450706481934,0.6775450706481934,3.898102045059204,0.0,3.898102045059204,3.898102045059204,3.898102045059204,233.36579698071006,0.0,233.36579698071006,233.36579698071006,233.36579698071006,3.838881015777588,0.0,3.838881015777588,3.838881015777588,3.838881015777588
Qwen/Qwen2.5-7B-Instruct,7B,o_proj.weight,attention,weight,28,359661568,0.01626449873271793,0.0016325937178402865,0.0159280570223927,0.012439114972949,0.0199737250804901,0.016264498366841188,0.0016325933381180543,0.0159280560910701,0.012439114972949,0.0199737232178449,58.29196214675881,5.851214523815106,57.08615303039524,44.58178806304922,71.58582401275612,0.01249989005737001,0.0012755974697826829,0.012164734769612499,0.0094262035563588,0.0155050633475184
Qwen/Qwen2.5-7B-Instruct,7B,post_attention_layernorm.weight,norm,weight,28,100352,0.2625074381274836,0.0712061468411801,0.2694564908742904,0.0637510418891906,0.356459766626358,1.0317398181983404,0.3638229991087083,0.9265388548374176,0.2795840501785278,2.1604199409484863,61.76667059184997,21.78081619349356,55.468655205367874,16.737723625194636,129.33681968933803,0.9936765709093639,0.3686472490232973,0.86053866147995,0.272717535495758,2.132386445999145
Qwen/Qwen2.5-7B-Instruct,7B,q_proj.bias,attention,bias,28,100352,1.6245749677930559,0.5585402803274008,1.4118441939353943,0.962726891040802,3.020566463470459,1.625509119459561,0.5585439684998234,1.4136710166931152,0.9629453420639038,3.021299362182617,97.31357126550834,33.43808264920633,84.63156163324835,57.64818483508745,180.8746732186558,0.611346281000546,0.13330593461195642,0.5764425098896027,0.4384854435920715,0.9434033036231996
Qwen/Qwen2.5-7B-Instruct,7B,q_proj.weight,attention,weight,28,359661568,0.01696059234174229,0.001224759596880458,0.0168417263776063,0.0144346663728356,0.0207984745502471,0.016960592241957735,0.0012247593075134736,0.01684172544628375,0.0144346663728356,0.020798472687602,60.78676259517651,4.38953735812829,60.36074399948097,51.73384428024279,74.54172611236558,0.012800023791247136,0.0009820941369945596,0.01271253032609815,0.0107713500037789,0.0153976920992136
Qwen/Qwen2.5-7B-Instruct,7B,up_proj.weight,mlp,weight,28,1901068288,0.016280754735427196,0.0012775663694220415,0.0165732773020863,0.0122937681153416,0.0176970418542623,0.01628075460238112,0.0012775664378116172,0.0165732773020863,0.012293767184019,0.0176970418542623,134.15114175997797,10.526968834822338,136.5614879088243,101.2989228414691,145.8211507085911,0.012700435738744435,0.0013593284573344493,0.013027594424784149,0.0078509394079446,0.0139907551929354
Qwen/Qwen2.5-7B-Instruct,7B,v_proj.bias,attention,bias,28,14336,0.17093157661812644,0.24365403647214015,0.08512676134705541,0.0372935719788074,1.317204475402832,0.17093024841908894,0.2435436026182414,0.08507464081048965,0.0372804030776023,1.3163082599639893,3.8677100085452456,5.51076265363073,1.9250193735714252,0.8435592262892937,29.784655896076856,0.0872126507040645,0.13291480952043652,0.0519091095775365,0.0213109850883483,0.743614912033081
Qwen/Qwen2.5-7B-Instruct,7B,v_proj.weight,attention,weight,28,51380224,0.017523213688816302,0.004512437032317247,0.0165112121030688,0.0089986929669976,0.0299518015235662,0.017523214221000623,0.0045124365374092715,0.01651123818010085,0.0089986911043524,0.0299517977982759,23.737378303630376,6.112657861092527,22.366530591898396,12.189848979049284,40.57344424628735,0.013401568900527655,0.0032629348218682565,0.01279096025973555,0.0071155177429318,0.0221977196633815
