model,model_label,component,layer_index,tensor_count,total_numel,weighted_mean_std,mean_std,median_std,weighted_mean_rms,mean_rms,weighted_mean_abs
Qwen/Qwen2.5-7B-Instruct,7B,mlp,25,3,203685888,0.01708070995906989,0.01708070995906989,0.017444578930735588,0.017080713684360187,0.017080713684360187,0.01348696555942297
Qwen/Qwen2.5-7B-Instruct,7B,mlp,26,3,203685888,0.017138270661234856,0.017138270661234856,0.01743486151099205,0.017138273765643437,0.017138273765643437,0.013527351431548595
Qwen/Qwen2.5-7B-Instruct,7B,mlp,27,3,203685888,0.01690438265601794,0.01690438265601794,0.01694336347281933,0.016904382035136223,0.016904382035136223,0.013296525614957014
Qwen/Qwen2.5-7B-Instruct,7B,norm,,1,3584,0.6775450706481934,0.6775450706481934,0.6775450706481934,3.898102045059204,3.898102045059204,3.838881015777588
Qwen/Qwen2.5-7B-Instruct,7B,norm,0,2,7168,0.0418607909232378,0.0418607909232378,0.06375104188919067,0.2819182872772217,0.2819182872772217,0.2781343013048172
Qwen/Qwen2.5-7B-Instruct,7B,norm,1,2,7168,0.24515531212091446,0.24515531212091446,0.3053645193576813,0.49282578378915787,0.49282578378915787,0.4272742494940758
Qwen/Qwen2.5-7B-Instruct,7B,norm,2,2,7168,0.24023981392383575,0.24023981392383575,0.24085910618305206,0.6171508580446243,0.6171508580446243,0.5729517042636871
Qwen/Qwen2.5-7B-Instruct,7B,norm,3,2,7168,0.23764201998710632,0.23764201998710632,0.29128506779670715,0.7497372180223465,0.7497372180223465,0.7128108590841293
Qwen/Qwen2.5-7B-Instruct,7B,norm,4,2,7168,0.29669827222824097,0.29669827222824097,0.3421953618526459,0.8017816841602325,0.8017816841602325,0.7307275533676147
Qwen/Qwen2.5-7B-Instruct,7B,norm,5,2,7168,0.3132692724466324,0.3132692724466324,0.32549235224723816,0.9425150454044342,0.9425150454044342,0.8836147785186768
Qwen/Qwen2.5-7B-Instruct,7B,norm,6,2,7168,0.2049129530787468,0.2049129530787468,0.26565107703208923,0.6305086314678192,0.6305086314678192,0.5898560732603073
Qwen/Qwen2.5-7B-Instruct,7B,norm,7,2,7168,0.19090092927217484,0.19090092927217484,0.25547462701797485,0.6505297720432281,0.6505297720432281,0.6183608770370483
Qwen/Qwen2.5-7B-Instruct,7B,norm,8,2,7168,0.2277519404888153,0.2277519404888153,0.28956109285354614,0.7007992565631866,0.7007992565631866,0.6589947938919067
Qwen/Qwen2.5-7B-Instruct,7B,norm,9,2,7168,0.3308204859495163,0.3308204859495163,0.3361571133136749,0.9330370426177979,0.9330370426177979,0.8706844747066498
Qwen/Qwen2.5-7B-Instruct,7B,norm,10,2,7168,0.2708270400762558,0.2708270400762558,0.2843320369720459,0.7652527689933777,0.7652527689933777,0.7147769033908844
Qwen/Qwen2.5-7B-Instruct,7B,norm,11,2,7168,0.3284633457660675,0.3284633457660675,0.37544602155685425,0.8102097809314728,0.8102097809314728,0.7380896508693695
Qwen/Qwen2.5-7B-Instruct,7B,norm,12,2,7168,0.3877900391817093,0.3877900391817093,0.48314541578292847,0.8682002127170563,0.8682002127170563,0.7724183797836304
Qwen/Qwen2.5-7B-Instruct,7B,norm,13,2,7168,0.40300050377845764,0.40300050377845764,0.5074695348739624,0.9006927013397217,0.9006927013397217,0.8016635477542877
Qwen/Qwen2.5-7B-Instruct,7B,norm,14,2,7168,0.44073060154914856,0.44073060154914856,0.564516544342041,0.9586663246154785,0.9586663246154785,0.84699547290802
Qwen/Qwen2.5-7B-Instruct,7B,norm,15,2,7168,0.4095049798488617,0.4095049798488617,0.4864387512207031,0.8838825523853302,0.8838825523853302,0.7794983983039856
Qwen/Qwen2.5-7B-Instruct,7B,norm,16,2,7168,0.48477040231227875,0.48477040231227875,0.6130810379981995,1.0117045640945435,1.0117045640945435,0.884120523929596
Qwen/Qwen2.5-7B-Instruct,7B,norm,17,2,7168,0.48597554862499237,0.48597554862499237,0.6154980659484863,1.0383631885051727,1.0383631885051727,0.9136879146099091
Qwen/Qwen2.5-7B-Instruct,7B,norm,18,2,7168,0.46253734827041626,0.46253734827041626,0.5953137874603271,1.0175171494483948,1.0175171494483948,0.9002595543861389
Qwen/Qwen2.5-7B-Instruct,7B,norm,19,2,7168,0.3731492608785629,0.3731492608785629,0.44945794343948364,1.0305945873260498,1.0305945873260498,0.9588216841220856
Qwen/Qwen2.5-7B-Instruct,7B,norm,20,2,7168,0.3236108273267746,0.3236108273267746,0.389789342880249,1.0380171537399292,1.0380171537399292,0.9842945337295532
Qwen/Qwen2.5-7B-Instruct,7B,norm,21,2,7168,0.24656986445188522,0.24656986445188522,0.2662537097930908,1.057282030582428,1.057282030582428,1.027587741613388
Qwen/Qwen2.5-7B-Instruct,7B,norm,22,2,7168,0.25474920868873596,0.25474920868873596,0.2845540940761566,1.1372533440589905,1.1372533440589905,1.1073583364486694
Qwen/Qwen2.5-7B-Instruct,7B,norm,23,2,7168,0.2826145812869072,0.2826145812869072,0.3195503354072571,1.2010031938552856,1.2010031938552856,1.1635535061359406
Qwen/Qwen2.5-7B-Instruct,7B,norm,24,2,7168,0.24646780639886856,0.24646780639886856,0.2607855796813965,1.247970998287201,1.247970998287201,1.2218610048294067
Qwen/Qwen2.5-7B-Instruct,7B,norm,25,2,7168,0.33298175036907196,0.33298175036907196,0.4358553886413574,1.3348404169082642,1.3348404169082642,1.2794209420681
Qwen/Qwen2.5-7B-Instruct,7B,norm,26,2,7168,0.5256006792187691,0.5256006792187691,0.8332606554031372,1.4272109270095825,1.4272109270095825,1.2596396207809448
Qwen/Qwen2.5-7B-Instruct,7B,norm,27,2,7168,0.7775444835424423,0.7775444835424423,1.2081366777420044,1.8322485089302063,1.8322485089302063,1.5142649412155151
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,,2,136135552,0.015256638754826192,0.5597593686543405,1.10426926612854,0.015297004263697154,3.619686756283045,0.012027696936529586
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,0,12,14912384,0.02314935998183692,3.390920205585038,0.06674060970544815,0.02318308216649324,3.4451983459293842,0.0172047311846668
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,1,12,14912384,0.019764403354460298,1.7191627097781748,0.04056364670395851,0.019838241278548625,1.8216625726781785,0.015396044744414491
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,2,12,14912384,0.019724429702015517,1.1673412398279954,0.036929864436388016,0.019812615324713907,1.286760410061106,0.01534750913528543
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,3,12,14912384,0.019414689283612944,0.4876398791869481,0.029790587723255157,0.019505992450045983,0.6138133768302699,0.015127609059537294
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,4,12,14912384,0.019715274345849923,0.4813121003098786,0.027006493881344795,0.01980861248140643,0.6100582162228724,0.015255433578418071
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,5,12,14912384,0.019679573718377356,0.3572807388069729,0.025592243298888206,0.01979045154376047,0.5109773894461492,0.01528019481749651
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,6,12,14912384,0.019747025403428153,0.38409867680942017,0.02828707918524742,0.019849035427977446,0.5255610304884613,0.015329172878033395
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,7,12,14912384,0.019769678373197142,0.3787684755710264,0.02785542421042919,0.019879403883214315,0.5309920723860463,0.015253556663440158
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,8,12,14912384,0.020255839611691324,2.416229670867324,0.03218257054686546,0.020349718516031946,2.5596649216798446,0.015382334979169058
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,9,12,14912384,0.01942529536316655,0.42878306408723194,0.024442007765173912,0.0195278390907815,0.5709232239363095,0.01482249399563004
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,10,12,14912384,0.019469104653457567,0.41372801441078383,0.024425728246569633,0.019568155576221692,0.5507445846063396,0.014836655362447854
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,11,12,14912384,0.018950902032938942,0.4372766804881394,0.02341158129274845,0.019063408868617328,0.5932943103834987,0.014327676739965215
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,12,12,14912384,0.019445241057103713,0.40999416494742036,0.023624500259757042,0.019547814887294915,0.5520158968865871,0.01485481811824447
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,13,12,14912384,0.01942888892202252,0.39265626032526296,0.02418411336839199,0.019541888911402305,0.549354482597361,0.014755903322332436
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,14,12,14912384,0.01959184741208092,0.3866049675270915,0.022129392251372337,0.019712848744850762,0.554087541376551,0.01494871370506069
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,15,12,14912384,0.019873894899695994,0.3905505184084177,0.024412505328655243,0.019990784993932198,0.5524080058870217,0.015092568693572922
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,16,12,14912384,0.020027970496671297,0.3651823007191221,0.024886025115847588,0.0201576919441927,0.5457221743029853,0.015191208812517851
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,17,12,14912384,0.01986324468659756,0.34951911168172956,0.022205477580428123,0.020014703796387586,0.5597799172004064,0.015447762109780569
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,18,12,14912384,0.020042460177179727,0.360345378673325,0.024470936506986618,0.020192530643865992,0.5682707795252403,0.015663247486905965
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,19,12,14912384,0.020276255170246057,0.3769789384678006,0.02266482636332512,0.020421661468469736,0.5788928416247169,0.015672599959381455
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,20,12,14912384,0.020550219716726402,0.36433478600035113,0.024540094658732414,0.02070999738929677,0.5865821174035469,0.015873066050518667
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,21,12,14912384,0.020840776687969822,0.4717216941838463,0.029868105426430702,0.02098152303816829,0.6667174954588214,0.016164131426824928
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,22,12,14912384,0.020642132319970245,0.3772999558908244,0.02751730941236019,0.020786551918638468,0.578079865158846,0.016180339442481637
Qwen/Qwen2.5-0.5B-Instruct,0.5B,all,23,12,14912384,0.020074198701349494,0.5861059152521193,0.025438301265239716,0.02023299521438394,0.8055286072194576,0.015588254286737557
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,0,7,1836160,0.046761551080482605,5.769729415620012,0.06674060970544815,0.04676742431980033,5.784330443878259,0.029288862117930713
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,1,7,1836160,0.024188180859390555,2.856820729295058,0.04056364670395851,0.024192325097212353,2.8583945272756472,0.017450842259236852
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,2,7,1836160,0.02215869567169051,1.8961946899071336,0.036929864436388016,0.022155618040185225,1.8903501168159502,0.01585174538026333
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,3,7,1836160,0.020966239408068892,0.7000420474048171,0.029790587723255157,0.020967956751055235,0.6997716464102268,0.014917088670571036
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,4,7,1836160,0.021810017302294732,0.6925194199596133,0.027006493881344795,0.021811887558514584,0.6918669143425566,0.015876458821582562
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,5,7,1836160,0.02131638771858561,0.46933908361409393,0.025592243298888206,0.021315835990237626,0.4690434115805796,0.01556292041829755
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,6,7,1836160,0.021525452389622366,0.5429004531885896,0.02828707918524742,0.02152705414862781,0.5433437488973141,0.015462014832202463
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,7,7,1836160,0.02205679214719531,0.5317861057285752,0.02785542421042919,0.02206667621362579,0.5347898519997086,0.01597238480213753
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,8,7,1836160,0.02474466656175961,3.9893438949116637,0.03218257054686546,0.024762521441616885,4.017308013247592,0.016838272642532515
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,9,7,1836160,0.021237536825943426,0.5068244173058442,0.024442007765173912,0.021237653805512343,0.5068243952201945,0.014770251973222133
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,10,7,1836160,0.021232113951629526,0.4771955494901964,0.024425728246569633,0.021234346181933327,0.47748612160129206,0.015247528800859647
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,11,7,1836160,0.02041593066031362,0.48775963565068586,0.02341158129274845,0.02043099627755751,0.4922128583171538,0.013550896821079374
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,12,7,1836160,0.02093284977161747,0.4638183404292379,0.023624500259757042,0.020938071370145594,0.4649475496262312,0.015197992349759592
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,13,7,1836160,0.020891066837722145,0.4451011408652578,0.02418411336839199,0.020899474457212755,0.44752046785184313,0.014620373605559952
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,14,7,1836160,0.021001106965994745,0.48536948061415125,0.022129392251372337,0.021002677632524978,0.48535284905561377,0.015087757712251511
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,15,7,1836160,0.020896218120844034,0.48490990192762445,0.024412505328655243,0.02089587590469222,0.4843927257295166,0.014832967723359127
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,16,7,1836160,0.022889304482051828,0.44678312194134506,0.024886025115847588,0.022898070691831855,0.4504630948816027,0.015476509568249985
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,17,7,1836160,0.021585832912774817,0.4793803079852036,0.021948592737317085,0.021585472432442684,0.47960824865315643,0.01577635225039735
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,18,7,1836160,0.021915250631233008,0.493172471012388,0.024470936506986618,0.021914939493533,0.492718137002417,0.01591276575169442
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,19,7,1836160,0.0213812253769369,0.5037400682589838,0.02266482636332512,0.021381062432297766,0.5041132779525859,0.015550086838146168
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,20,7,1836160,0.022356955246378544,0.4749122839421034,0.024540094658732414,0.022357724381058257,0.4762461145541498,0.016029583111420956
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,21,7,1836160,0.022891816884310415,0.5212405792304448,0.029868105426430702,0.022892243810629088,0.5210077169218233,0.016245235072149554
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,22,7,1836160,0.022214261881563047,0.3823347804801805,0.02751730941236019,0.022215637123181704,0.3836081796990974,0.016253154892338074
Qwen/Qwen2.5-0.5B-Instruct,0.5B,attention,23,7,1836160,0.022226065050313264,0.6657257700072867,0.025438301265239716,0.022225105666914814,0.6641166103737695,0.015414575202492481
Qwen/Qwen2.5-0.5B-Instruct,0.5B,embedding,,1,136134656,0.015249471180140972,0.015249471180140972,0.015249471180140972,0.015249557793140411,0.015249557793140411,0.011980786919593811
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,0,3,13074432,0.019819774975379307,0.019819774975379307,0.01825546659529209,0.019819780563314755,0.019819780563314755,0.015458765750130018
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,1,3,13074432,0.019106443971395493,0.019106443971395493,0.017048487439751625,0.019106542070706684,0.019106542070706684,0.01499370081971089
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,2,3,13074432,0.019338891531030338,0.019338891531030338,0.01729668490588665,0.01933889587720235,0.01933889587720235,0.015139294477800528
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,3,3,13074432,0.019138187790910404,0.019138187790910404,0.017435919493436813,0.019138193999727566,0.019138193999727566,0.015005674834052721
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,4,3,13074432,0.019364170109232266,0.019364170109232266,0.01792999356985092,0.01936417693893115,0.01936417693893115,0.015016182015339533
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,5,3,13074432,0.01938771704832713,0.01938771704832713,0.017149901017546654,0.01938772201538086,0.01938772201538086,0.015062903985381126
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,6,3,13074432,0.019448536758621533,0.019448536758621533,0.018425283953547478,0.01944854048391183,0.01944854048391183,0.015153101334969202
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,7,3,13074432,0.01939879481991132,0.01939879481991132,0.018801042810082436,0.01939881406724453,0.01939881406724453,0.014986182873447737
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,8,3,13074432,0.019558947533369064,0.019558947533369064,0.01884864643216133,0.01955897423128287,0.01955897423128287,0.01502086129039526
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,9,3,13074432,0.01906788224975268,0.01906788224975268,0.01871773600578308,0.019067933162053425,0.019067933162053425,0.0146367143218716
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,10,3,13074432,0.01911678910255432,0.01911678910255432,0.018523694947361946,0.01911691203713417,0.01911691203713417,0.014589230219523111
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,11,3,13074432,0.018625964721043903,0.018625964721043903,0.018529612571001053,0.018626003836592037,0.018626003836592037,0.014223230692247549
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,12,3,13074432,0.01912825492521127,0.01912825492521127,0.019128475338220596,0.019128262375791866,0.019128262375791866,0.014610890299081802
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,13,3,13074432,0.019120749707023304,0.019120749707023304,0.01935647241771221,0.019120750948786736,0.019120750948786736,0.01456950760136048
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,14,3,13074432,0.01931549608707428,0.01931549608707428,0.019425610080361366,0.01931554637849331,0.01931554637849331,0.014728111835817495
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,15,3,13074432,0.019648526484767597,0.019648526484767597,0.019949816167354584,0.019648542006810505,0.019648542006810505,0.014930887458225092
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,16,3,13074432,0.019546905532479286,0.019546905532479286,0.019143640995025635,0.019546926642457645,0.019546926642457645,0.01494121520469586
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,17,3,13074432,0.01957060458759467,0.01957060458759467,0.01860875077545643,0.019570603345831234,0.019570603345831234,0.015183882477382818
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,18,3,13074432,0.01972649556895097,0.01972649556895097,0.019359378144145012,0.019726496810714405,0.019726496810714405,0.015410371435185274
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,19,3,13074432,0.0200596135109663,0.0200596135109663,0.019901573657989502,0.020059614752729733,0.020059614752729733,0.01547218362490336
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,20,3,13074432,0.020231664801637333,0.020231664801637333,0.02040124498307705,0.020231666043400764,0.020231666043400764,0.015614748621980349
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,21,3,13074432,0.02042190358042717,0.02042190358042717,0.020674344152212143,0.02042190544307232,0.02042190544307232,0.015904190950095654
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,22,3,13074432,0.020301479225357372,0.020301479225357372,0.020050551742315292,0.020301503439744312,0.020301503439744312,0.015927084411183994
Qwen/Qwen2.5-0.5B-Instruct,0.5B,mlp,23,3,13074432,0.01961614067355792,0.01961614067355792,0.020399309694767,0.019616176684697468,0.019616176684697468,0.015334930270910263
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,,1,896,1.10426926612854,1.10426926612854,1.10426926612854,7.224123954772949,7.224123954772949,7.139348030090332
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,0,2,1792,0.12173861637711525,0.12173861637711525,0.15101617574691772,0.39630385115742683,0.39630385115742683,0.37385009601712227
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,1,2,1792,0.2874440401792526,0.2874440401792526,0.32291796803474426,0.8969347774982452,0.8969347774982452,0.8454637229442596
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,2,2,1792,0.33835768699645996,0.33835768699645996,0.3984229266643524,1.0753287076950073,1.0753287076950073,1.017819583415985
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,3,2,1792,0.44698482751846313,0.44698482751846313,0.46636930108070374,1.2049722075462341,1.2049722075462341,1.1204679310321808
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,4,2,1792,0.43500837683677673,0.43500837683677673,0.528146505355835,1.209768831729889,1.209768831729889,1.1245057582855225
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,5,2,1792,0.471916064620018,0.471916064620018,0.5108857750892639,1.3951308131217957,1.3951308131217957,1.3109413385391235
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,6,2,1792,0.3752676695585251,0.3752676695585251,0.39124739170074463,1.2224902510643005,1.2224902510643005,1.1638315916061401
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,7,2,1792,0.3822612911462784,0.3822612911462784,0.4031306207180023,1.2850897312164307,1.2850897312164307,1.2294706106185913
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,8,2,1792,0.5053359717130661,0.5053359717130661,0.5512576699256897,1.26807302236557,1.26807302236557,1.1608782410621643
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,9,2,1792,0.7702111005783081,0.7702111005783081,0.9680919051170349,1.6230520606040955,1.6230520606040955,1.4238004088401794
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,10,2,1792,0.7835084795951843,0.7835084795951843,0.9276251792907715,1.6045907139778137,1.6045907139778137,1.3990519642829895
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,11,2,1792,0.88856241106987,0.88856241106987,1.1331762075424194,1.8090818524360657,1.8090818524360657,1.5722880363464355
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,12,2,1792,0.8079084157943726,0.8079084157943726,0.9991863369941711,1.6560865640640259,1.6560865640640259,1.4429211616516113
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,13,2,1792,0.7694024443626404,0.7694024443626404,0.990300178527832,1.701124131679535,1.701124131679535,1.513568639755249
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,14,2,1792,0.5918633788824081,0.5918633788824081,0.7389954328536987,1.5968169569969177,1.5968169569969177,1.4819895029067993
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,15,2,1792,0.6166456639766693,0.6166456639766693,0.7992343902587891,1.589600682258606,1.589600682258606,1.4607171416282654
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,16,2,1792,0.5980325192213058,0.5980325192213058,0.8475196957588196,1.6683918237686157,1.6683918237686157,1.546813189983368
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,17,2,1792,0.3899276852607727,0.3899276852607727,0.4010144770145416,1.650694727897644,1.650694727897644,1.6040260195732117
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,18,2,1792,0.4063788801431656,0.4063788801431656,0.42221271991729736,1.6555214524269104,1.6555214524269104,1.6049798130989075
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,19,2,1792,0.46869397163391113,0.46869397163391113,0.5865744948387146,1.6788711547851562,1.6788711547851562,1.603442370891571
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,20,2,1792,0.4934682250022888,0.4934682250022888,0.6837595105171204,1.8222838044166565,1.8222838044166565,1.7401829361915588
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,21,2,1792,0.9753552824258804,0.9753552824258804,1.4749999046325684,2.1461451053619385,2.1461451053619385,1.8295875787734985
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,22,2,1792,0.8951757848262787,0.8951757848262787,1.4904651641845703,2.0953983068466187,2.0953983068466187,1.7893192172050476
Qwen/Qwen2.5-0.5B-Instruct,0.5B,norm,23,2,1792,1.1571710854768753,1.1571710854768753,1.8950051069259644,2.4793392419815063,2.4793392419815063,2.041799306869507
