run_dir,model,perturb_seed_mode,perturb_scale_mode,skip_base_test_eval,skip_ensemble_eval,sigma,seed,train_reward,base_train_accuracy,above_base_train,above_base_train_plus_0.05,results_path
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1777324273,0.03599999999999999,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,2060924125,0.0355,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,929893053,0.035399999999999994,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1917962867,0.035199999999999995,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1233945402,0.034999999999999996,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,882294361,0.03419999999999999,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1190961669,0.033699999999999994,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,2110414573,0.03339999999999999,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1193242714,0.0329,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1196217415,0.03269999999999999,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,2019291853,0.0321,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1011671363,0.031999999999999994,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,514446399,0.031199999999999995,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1352408467,0.03,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,717885396,0.029199999999999993,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1466836361,0.0291,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1944623128,0.028499999999999998,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,193376305,0.028000000000000004,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,512746648,0.0276,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,279004291,0.027499999999999997,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1497586305,0.025999999999999995,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1085781113,0.025699999999999994,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1130604898,0.025500000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,872709124,0.024300000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1675819540,0.024,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,15810352,0.024,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1514331056,0.023599999999999996,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,647492277,0.023099999999999996,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,595114133,0.023099999999999996,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1426602439,0.023,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1367435544,0.022999999999999993,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1688060096,0.0225,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,593883003,0.021799999999999996,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,937843425,0.021799999999999996,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,2077711197,0.021799999999999996,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,327087746,0.021700000000000004,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,502381208,0.0216,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1474200646,0.0215,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,432652495,0.020999999999999998,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,358571609,0.0207,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1200888196,0.0202,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,253415744,0.02,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1438414520,0.019799999999999998,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,934620629,0.019500000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1599364448,0.0194,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,170075123,0.019299999999999998,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,74502572,0.0192,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1002275655,0.0189,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1540770587,0.018300000000000004,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1212254223,0.017200000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1634534921,0.017,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,346328504,0.016700000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1766866968,0.016700000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1788162713,0.0166,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,331334139,0.0163,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,487991400,0.016200000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,709091185,0.0162,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,300211756,0.0161,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,227939457,0.016000000000000004,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1906728772,0.015700000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1213835253,0.015300000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1012682688,0.015000000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,2139123255,0.013900000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,795556111,0.0137,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,938776545,0.013500000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1421454862,0.012500000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1363047168,0.012500000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1382689704,0.0125,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,80020202,0.0115,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,417983413,0.0113,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,787359059,0.011200000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,594336873,0.011200000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1064348445,0.011200000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,163945733,0.010400000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,942484186,0.010400000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1642822481,0.0104,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,392022327,0.009600000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1455819889,0.009400000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1934070314,0.009000000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1836270269,0.008700000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1807519434,0.008700000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,2014450006,0.0086,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,699704584,0.008400000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,245951450,0.0083,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,832103441,0.008200000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,202244296,0.0079,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1676602758,0.0069,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1188802672,0.0068000000000000005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,94067864,0.0068000000000000005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,604267292,0.006400000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1405681503,0.006200000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,487284088,0.006200000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,877308559,0.006100000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1648932165,0.0058,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,194489911,0.005600000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,197860353,0.0054,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1435384378,0.0053,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,2065659505,0.004900000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,932688218,0.0048000000000000004,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1803345439,0.0048000000000000004,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1671565714,0.0045000000000000005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1068008197,0.0043,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,985514084,0.004200000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1843824826,0.004,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,689805522,0.004,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,2084557985,0.0039000000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1084512497,0.0038,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1074497466,0.0038,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1596387500,0.0036000000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,429299575,0.0035000000000000005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,652727845,0.0033,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,275121907,0.0032999999999999995,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,727876280,0.0032,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1656896171,0.0032,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,48773804,0.0030000000000000005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1631871510,0.0030000000000000005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,354826720,0.0029000000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1627980905,0.0029,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,994157248,0.0025,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1662057805,0.0024000000000000007,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,746248832,0.0024000000000000007,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,66180793,0.0021000000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1102145579,0.002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1356488866,0.002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1928628396,0.002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1405375225,0.0018,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1788288464,0.0018,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,300116159,0.0016,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1683408554,0.0015000000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,527166771,0.0015000000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1764532403,0.0015000000000000002,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,957106521,0.0012000000000000003,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,878721178,0.001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1465647864,0.001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1021568491,0.0007000000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1068999124,0.0007000000000000001,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1294585233,0.0005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1689907158,0.0005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,145857081,0.0005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1503807775,0.0005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1008363365,0.0005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,184566837,0.0005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1495336607,0.0005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
countdown_20260314_132529,Qwen/Qwen2.5-3B-Instruct,global_stream,absolute,False,False,0.005,1787264222,0.0005,0.10280000000000003,False,False,codex/experiments/countdown_20260314_132529/results.json
